,Unnamed: 0,Provider,Provider Country,Developer Proceeds,Begin Date,End Date,Customer Currency,Country Code,Currency of Proceeds,Customer Price,Device,Supported Platforms
3911,3911,APPLE,US,0.0,12/4/2007,12/4/2007,NGN,NG,NGN,0.0,iPad,iOS
3912,3912,APPLE,US,4.9,12/4/2007,12/4/2007,USD,US,USD,6.99,iPhone,iOS
3913,3913,APPLE,US,0.0,12/4/2007,12/4/2007,INR,IN,INR,0.0,iPhone,iOS
3914,3914,APPLE,US,15.33,12/4/2007,12/4/2007,ILS,IL,ILS,21.9,iPhone,iOS
3915,3915,APPLE,US,0.0,12/4/2007,12/4/2007,SAR,SA,SAR,0.0,iPhone,iOS
3916,3916,APPLE,US,109.34,12/4/2007,12/4/2007,CZK,CZ,CZK,189.0,iPhone,iOS
3917,3917,APPLE,US,0.0,12/4/2007,12/4/2007,NGN,NG,NGN,0.0,iPhone,iOS
3918,3918,APPLE,US,0.0,12/4/2007,12/4/2007,USD,BJ,USD,0.0,iPhone,iOS
3920,3920,APPLE,US,6.53,12/4/2007,12/4/2007,SGD,SG,SGD,9.98,iPhone,iOS
3921,3921,APPLE,US,0.0,12/4/2007,12/4/2007,USD,SL,USD,0.0,iPhone,iOS
3922,3922,APPLE,US,0.0,12/4/2007,12/4/2007,ILS,IL,ILS,0.0,iPhone,iOS
3924,3924,APPLE,US,4.9,12/4/2007,12/4/2007,USD,AZ,USD,6.99,iPhone,iOS
3925,3925,APPLE,US,0.0,12/4/2007,12/4/2007,EUR,ES,EUR,0.0,iPhone,iOS
3926,3926,APPLE,US,0.0,12/4/2007,12/4/2007,NGN,NG,NGN,0.0,iPhone,iOS
3927,3927,APPLE,US,4.08,12/4/2007,12/4/2007,USD,MD,USD,6.99,iPhone,iOS
3928,3928,APPLE,US,0.0,12/4/2007,12/4/2007,AED,AE,AED,0.0,iPhone,iOS
3929,3929,APPLE,US,0.0,12/4/2007,12/4/2007,USD,GA,USD,0.0,iPhone,iOS
3930,3930,APPLE,US,16.99,12/4/2007,12/4/2007,USD,US,USD,19.99,iPhone,iOS
3931,3931,APPLE,US,0.0,12/4/2007,12/4/2007,VND,VN,VND,0.0,iPhone,iOS
3932,3932,APPLE,US,0.0,12/4/2007,12/4/2007,USD,US,USD,0.0,iPhone,iOS
3934,3934,APPLE,US,4.04,12/4/2007,12/4/2007,EUR,ES,EUR,6.99,iPhone,iOS
3935,3935,APPLE,US,0.0,12/4/2007,12/4/2007,MYR,MY,MYR,0.0,iPhone,iOS
3936,3936,APPLE,US,6.68,12/4/2007,12/4/2007,AUD,AU,AUD,10.49,iPhone,iOS
3937,3937,APPLE,US,0.0,12/4/2007,12/4/2007,EUR,DE,EUR,0.0,iPhone,iOS
3940,3940,APPLE,US,3.95,12/4/2007,12/4/2007,EUR,GR,EUR,6.99,iPhone,iOS
3941,3941,APPLE,US,0.0,12/4/2007,12/4/2007,USD,US,USD,0.0,iPhone,iOS
3943,3943,APPLE,US,0.0,12/4/2007,12/4/2007,EUR,AT,EUR,0.0,iPhone,iOS
3945,3945,APPLE,US,4.89,12/4/2007,12/4/2007,USD,IS,USD,8.67,iPhone,iOS
3946,3946,APPLE,US,4.74,12/4/2007,12/4/2007,USD,UY,USD,6.99,iPhone,iOS
3947,3947,APPLE,US,11550.0,12/4/2007,12/4/2007,TZS,TZ,TZS,16500.0,iPhone,iOS
3948,3948,APPLE,US,4.02,12/4/2007,12/4/2007,EUR,FR,EUR,6.99,iPhone,iOS
3949,3949,APPLE,US,4.45,12/4/2007,12/4/2007,USD,BH,USD,6.99,iPhone,iOS
3950,3950,APPLE,US,4.01,12/4/2007,12/4/2007,EUR,SI,EUR,6.99,iPad,iOS
3952,3952,APPLE,US,0.0,12/4/2007,12/4/2007,SAR,SA,SAR,0.0,iPhone,iOS
3953,3953,APPLE,US,8.16,12/4/2007,12/4/2007,BGN,BG,BGN,13.99,iPhone,iOS
3955,3955,APPLE,US,0.0,12/4/2007,12/4/2007,EUR,FR,EUR,0.0,iPhone,iOS
3957,3957,APPLE,US,0.0,12/4/2007,12/4/2007,USD,KW,USD,0.0,iPhone,iOS
3958,3958,APPLE,US,349.42,12/4/2007,12/4/2007,RUB,RU,RUB,599.0,iPhone,iOS
3960,3960,APPLE,US,3.98,12/4/2007,12/4/2007,EUR,IT,EUR,6.99,iPhone,iOS
3961,3961,APPLE,US,111300.0,12/4/2007,12/4/2007,VND,VN,VND,159000.0,iPhone,iOS
3962,3962,APPLE,US,0.0,12/4/2007,12/4/2007,USD,GY,USD,0.0,iPhone,iOS
3963,3963,APPLE,US,0.0,12/4/2007,12/4/2007,USD,UA,USD,0.0,iPhone,iOS
3964,3964,APPLE,US,0.0,12/4/2007,12/4/2007,USD,UZ,USD,0.0,iPhone,iOS
3965,3965,APPLE,US,0.0,12/4/2007,12/4/2007,SGD,SG,SGD,0.0,iPhone,iOS
3966,3966,APPLE,US,4.08,12/4/2007,12/4/2007,USD,AM,USD,6.99,iPhone,iOS
3967,3967,APPLE,US,42.8,12/4/2007,12/4/2007,TRY,TR,TRY,77.99,iPhone,iOS
3968,3968,APPLE,US,76.99,12/4/2007,12/4/2007,EGP,EG,EGP,109.99,iPhone,iOS
3969,3969,APPLE,US,3.98,12/4/2007,12/4/2007,EUR,IT,EUR,6.99,iPhone,iOS
3970,3970,APPLE,US,1868.75,12/4/2007,12/4/2007,KZT,KZ,KZT,2990.0,iPhone,iOS
3971,3971,APPLE,US,0.0,12/4/2007,12/4/2007,EUR,CY,EUR,0.0,iPhone,iOS
3972,3972,APPLE,US,4.02,12/4/2007,12/4/2007,EUR,FR,EUR,6.99,iPhone,iOS
3973,3973,APPLE,US,6.68,12/4/2007,12/4/2007,AUD,AU,AUD,10.49,iPhone,iOS
3974,3974,APPLE,US,4.9,12/4/2007,12/4/2007,USD,AR,USD,6.99,iPhone,iOS
3976,3976,APPLE,US,3824.0,12/4/2007,12/4/2007,CLP,CL,CLP,6500.0,iPhone,iOS
3977,3977,APPLE,US,4.15,12/4/2007,12/4/2007,USD,UG,USD,6.99,iPhone,iOS
3978,3978,APPLE,US,0.0,12/4/2007,12/4/2007,GBP,GB,GBP,0.0,iPad,iOS
3980,3980,APPLE,US,73.04,12/4/2007,12/4/2007,ZAR,ZA,ZAR,119.99,iPhone,iOS
3982,3982,APPLE,US,0.0,12/4/2007,12/4/2007,EUR,IE,EUR,0.0,iPad,iOS
3983,3983,APPLE,US,0.0,12/4/2007,12/4/2007,RON,RO,RON,0.0,iPhone,iOS
3984,3984,APPLE,US,0.0,12/4/2007,12/4/2007,USD,JM,USD,0.0,iPhone,iOS
3985,3985,APPLE,US,73.04,12/4/2007,12/4/2007,ZAR,ZA,ZAR,119.99,iPhone,iOS
3986,3986,APPLE,US,4.04,12/4/2007,12/4/2007,EUR,BE,EUR,6.99,iPhone,iOS
3987,3987,APPLE,US,6.68,12/4/2007,12/4/2007,AUD,AU,AUD,10.49,iPhone,iOS
3988,3988,APPLE,US,4.9,12/4/2007,12/4/2007,USD,US,USD,-6.99,iPhone,iOS
3989,3989,APPLE,US,6.29,12/4/2007,12/4/2007,CAD,CA,CAD,8.99,iPhone,iOS
3990,3990,APPLE,US,0.0,12/4/2007,12/4/2007,USD,US,USD,0.0,iPhone,iOS
3991,3991,APPLE,US,0.0,12/4/2007,12/4/2007,USD,UG,USD,0.0,iPhone,iOS
3992,3992,APPLE,US,0.0,12/4/2007,12/4/2007,USD,JM,USD,0.0,iPhone,iOS
3993,3993,APPLE,US,0.0,12/4/2007,12/4/2007,ILS,IL,ILS,0.0,iPhone,iOS
3994,3994,APPLE,US,4.9,12/4/2007,12/4/2007,USD,SL,USD,6.99,iPhone,iOS
3995,3995,APPLE,US,4.9,12/4/2007,12/4/2007,USD,RW,USD,6.99,iPhone,iOS
3996,3996,APPLE,US,99.57,12/4/2007,12/4/2007,MXN,MX,MXN,165.0,iPhone,iOS
3997,3997,APPLE,US,0.0,12/4/2007,12/4/2007,USD,DO,USD,0.0,iPhone,iOS
3998,3998,APPLE,US,0.0,12/4/2007,12/4/2007,TZS,TZ,TZS,0.0,iPhone,iOS
4000,4000,APPLE,US,0.0,12/4/2007,12/4/2007,RUB,RU,RUB,0.0,iPhone,iOS
4001,4001,APPLE,US,4.02,12/4/2007,12/4/2007,EUR,FR,EUR,6.99,iPhone,iOS
4003,4003,APPLE,US,4.04,12/4/2007,12/4/2007,EUR,NL,EUR,6.99,iPhone,iOS
4004,4004,APPLE,US,3.98,12/4/2007,12/4/2007,EUR,IT,EUR,6.99,iPhone,iOS
4005,4005,APPLE,US,0.0,12/4/2007,12/4/2007,EUR,SK,EUR,0.0,iPhone,iOS
4006,4006,APPLE,US,3.0,12/4/2007,12/4/2007,USD,US,USD,-4.28,iPhone,iOS
4008,4008,APPLE,US,25.13,12/4/2007,12/4/2007,BRL,BR,BRL,35.9,iPhone,iOS
4009,4009,APPLE,US,3.98,12/4/2007,12/4/2007,EUR,IE,EUR,6.99,iPhone,iOS
4012,4012,APPLE,US,19352.94,12/4/2007,12/4/2007,COP,CO,COP,32900.0,iPhone,iOS
4014,4014,APPLE,US,546.0,12/4/2007,12/4/2007,JPY,JP,JPY,780.0,iPhone,iOS
4016,4016,APPLE,US,3.47,12/4/2007,12/4/2007,GBP,GB,GBP,5.99,iPhone,iOS
4017,4017,APPLE,US,4.08,12/4/2007,12/4/2007,USD,UA,USD,6.99,iPhone,iOS
4018,4018,APPLE,US,18.77,12/4/2007,12/4/2007,PLN,PL,PLN,32.99,iPhone,iOS
4019,4019,APPLE,US,0.0,12/4/2007,12/4/2007,USD,AL,USD,0.0,iPhone,iOS
4020,4020,APPLE,US,0.0,12/4/2007,12/4/2007,USD,LK,USD,0.0,iPhone,iOS
4022,4022,APPLE,US,4.25,12/4/2007,12/4/2007,USD,UZ,USD,6.99,iPhone,iOS
4023,4023,APPLE,US,0.0,12/4/2007,12/4/2007,SAR,SA,SAR,0.0,iPad,iOS
4024,4024,APPLE,US,0.0,12/4/2007,12/4/2007,CAD,CA,CAD,0.0,iPhone,iOS
4025,4025,APPLE,US,0.0,12/4/2007,12/4/2007,USD,US,USD,0.0,iPhone,iOS
4026,4026,APPLE,US,4.08,12/4/2007,12/4/2007,USD,UA,USD,6.99,iPhone,iOS
4027,4027,APPLE,US,0.0,12/4/2007,12/4/2007,PEN,PE,PEN,0.0,iPhone,iOS
4028,4028,APPLE,US,0.0,12/4/2007,12/4/2007,EUR,FR,EUR,0.0,iPhone,iOS
4029,4029,APPLE,US,42.0,12/4/2007,12/4/2007,SEK,SE,SEK,75.0,iPhone,iOS
4030,4030,APPLE,US,0.0,12/4/2007,12/4/2007,USD,CI,USD,0.0,iPhone,iOS
4031,4031,APPLE,US,18.66,12/4/2007,12/4/2007,AED,AE,AED,27.99,iPhone,iOS
4032,4032,APPLE,US,6.68,12/4/2007,12/4/2007,AUD,AU,AUD,10.49,iPhone,iOS
4033,4033,APPLE,US,4.9,12/4/2007,12/4/2007,USD,BO,USD,6.99,iPhone,iOS
4034,4034,APPLE,US,6.68,12/4/2007,12/4/2007,AUD,AU,AUD,10.49,iPhone,iOS
4035,4035,APPLE,US,5664.0,12/4/2007,12/4/2007,KRW,KR,KRW,8900.0,iPhone,iOS
4036,4036,APPLE,US,0.0,12/4/2007,12/4/2007,EUR,IT,EUR,0.0,iPhone,iOS
4037,4037,APPLE,US,0.0,12/4/2007,12/4/2007,USD,US,USD,0.0,iPhone,iOS
4038,4038,APPLE,US,3.98,12/4/2007,12/4/2007,EUR,IT,EUR,6.99,iPhone,iOS
4039,4039,APPLE,US,0.0,12/4/2007,12/4/2007,GBP,GB,GBP,0.0,iPhone,iOS
4040,4040,APPLE,US,805.0,12/4/2007,12/4/2007,PKR,PK,PKR,1150.0,iPhone,iOS
4041,4041,APPLE,US,0.0,12/4/2007,12/4/2007,EGP,EG,EGP,0.0,iPhone,iOS
4042,4042,APPLE,US,0.0,12/4/2007,12/4/2007,AUD,AU,AUD,0.0,iPhone,iOS
4043,4043,APPLE,US,4.9,12/4/2007,12/4/2007,USD,KW,USD,6.99,iPhone,iOS
4044,4044,APPLE,US,0.0,12/4/2007,12/4/2007,PLN,PL,PLN,0.0,iPhone,iOS
4045,4045,APPLE,US,99.57,12/4/2007,12/4/2007,MXN,MX,MXN,165.0,iPhone,iOS
4046,4046,APPLE,US,3.47,12/4/2007,12/4/2007,GBP,GB,GBP,5.99,iPhone,iOS
4047,4047,APPLE,US,0.0,12/4/2007,12/4/2007,EUR,BA,EUR,0.0,iPhone,iOS
4048,4048,APPLE,US,0.0,12/4/2007,12/4/2007,USD,KH,USD,0.0,iPhone,iOS
4049,4049,APPLE,US,4.02,12/4/2007,12/4/2007,EUR,FR,EUR,6.99,iPhone,iOS
4050,4050,APPLE,US,4.04,12/4/2007,12/4/2007,EUR,ES,EUR,6.99,iPhone,iOS
4051,4051,APPLE,US,8.16,12/4/2007,12/4/2007,BGN,BG,BGN,13.99,iPhone,iOS
4052,4052,APPLE,US,21.84,12/4/2007,12/4/2007,DKK,DK,DKK,39.0,iPhone,iOS
4053,4053,APPLE,US,0.0,12/4/2007,12/4/2007,TWD,TW,TWD,0.0,iPhone,iOS
4054,4054,APPLE,US,30.94,12/4/2007,12/4/2007,CNY,CN,CNY,45.0,iPhone,iOS
4055,4055,APPLE,US,4.66,12/4/2007,12/4/2007,USD,OM,USD,6.99,iPhone,iOS
4056,4056,APPLE,US,546.0,12/4/2007,12/4/2007,JPY,JP,JPY,780.0,iPhone,iOS
4058,4058,APPLE,US,4.2,12/4/2007,12/4/2007,USD,KE,USD,6.99,iPhone,iOS
4060,4060,APPLE,US,0.0,12/4/2007,12/4/2007,USD,US,USD,0.0,iPhone,iOS
4061,4061,APPLE,US,4.01,12/4/2007,12/4/2007,EUR,SI,EUR,6.99,iPhone,iOS
4062,4062,APPLE,US,3.98,12/4/2007,12/4/2007,EUR,IT,EUR,6.99,iPhone,iOS
4063,4063,APPLE,US,4.02,12/4/2007,12/4/2007,EUR,FR,EUR,6.99,iPhone,iOS
4064,4064,APPLE,US,0.0,12/4/2007,12/4/2007,USD,UY,USD,0.0,iPhone,iOS
4066,4066,APPLE,US,68739.0,12/4/2007,12/4/2007,IDR,ID,IDR,109000.0,iPhone,iOS
4067,4067,APPLE,US,0.0,12/4/2007,12/4/2007,USD,KW,USD,0.0,iPhone,iOS
4068,4068,APPLE,US,3.98,12/4/2007,12/4/2007,EUR,IT,EUR,6.99,iPhone,iOS
4070,4070,APPLE,US,0.0,12/4/2007,12/4/2007,CHF,CH,CHF,0.0,iPhone,iOS
4071,4071,APPLE,US,0.0,12/4/2007,12/4/2007,USD,LC,USD,0.0,iPhone,iOS
4072,4072,APPLE,US,4.9,12/4/2007,12/4/2007,USD,TT,USD,6.99,iPhone,iOS
4073,4073,APPLE,US,0.0,12/4/2007,12/4/2007,PKR,PK,PKR,0.0,iPhone,iOS
4074,4074,APPLE,US,15.33,12/4/2007,12/4/2007,ILS,IL,ILS,21.9,iPhone,iOS
4075,4075,APPLE,US,0.0,12/4/2007,12/4/2007,EUR,BE,EUR,0.0,iPhone,iOS
4076,4076,APPLE,US,7.0,12/4/2007,12/4/2007,USD,US,USD,9.99,iPhone,iOS
4077,4077,APPLE,US,4.08,12/4/2007,12/4/2007,EUR,SK,EUR,6.99,iPhone,iOS
4078,4078,APPLE,US,4.9,12/4/2007,12/4/2007,USD,CG,USD,6.99,iPhone,iOS
4079,4079,APPLE,US,0.0,12/4/2007,12/4/2007,USD,US,USD,0.0,iPhone,iOS
4081,4081,APPLE,US,4.55,12/4/2007,12/4/2007,CHF,CH,CHF,7.0,iPad,iOS
4082,4082,APPLE,US,25.13,12/4/2007,12/4/2007,BRL,BR,BRL,35.9,iPhone,iOS
4083,4083,APPLE,US,0.0,12/4/2007,12/4/2007,EUR,FR,EUR,0.0,iPhone,iOS
4084,4084,APPLE,US,3.98,12/4/2007,12/4/2007,EUR,IT,EUR,6.99,iPhone,iOS
4085,4085,APPLE,US,4.55,12/4/2007,12/4/2007,CHF,CH,CHF,7.0,iPhone,iOS
4086,4086,APPLE,US,0.0,12/4/2007,12/4/2007,EUR,NL,EUR,0.0,iPhone,iOS
4088,4088,APPLE,US,0.0,12/4/2007,12/4/2007,AUD,AU,AUD,0.0,iPhone,iOS
4089,4089,APPLE,US,0.0,12/4/2007,12/4/2007,EUR,IT,EUR,0.0,iPhone,iOS
4090,4090,APPLE,US,0.0,12/4/2007,12/4/2007,COP,CO,COP,0.0,iPad,iOS
4091,4091,APPLE,US,4.01,12/4/2007,12/4/2007,EUR,SI,EUR,6.99,iPhone,iOS
4093,4093,APPLE,US,0.0,12/4/2007,12/4/2007,JPY,JP,JPY,0.0,iPhone,iOS
4094,4094,APPLE,US,0.0,12/4/2007,12/4/2007,USD,KG,USD,0.0,iPhone,iOS
4095,4095,APPLE,US,44.24,12/4/2007,12/4/2007,NOK,NO,NOK,79.0,iPhone,iOS
4097,4097,APPLE,US,18.25,12/4/2007,12/4/2007,SAR,SA,SAR,29.99,iPhone,iOS
4098,4098,APPLE,US,4.9,12/4/2007,12/4/2007,USD,TC,USD,6.99,iPhone,iOS
4099,4099,APPLE,US,0.0,12/4/2007,12/4/2007,SAR,SA,SAR,0.0,iPad,iOS
4101,4101,APPLE,US,3.98,12/4/2007,12/4/2007,EUR,IE,EUR,6.99,iPhone,iOS
4102,4102,APPLE,US,3824.0,12/4/2007,12/4/2007,CLP,CL,CLP,6500.0,iPhone,iOS
4103,4103,APPLE,US,3.98,12/4/2007,12/4/2007,EUR,IE,EUR,6.99,iPhone,iOS
4104,4104,APPLE,US,6.29,12/4/2007,12/4/2007,CAD,CA,CAD,8.99,iPhone,iOS
4105,4105,APPLE,US,0.0,12/4/2007,12/4/2007,EUR,EE,EUR,0.0,iPhone,iOS
4106,4106,APPLE,US,4.9,12/4/2007,12/4/2007,USD,AR,USD,6.99,iPhone,iOS
4108,4108,APPLE,US,4.2,12/4/2007,12/4/2007,USD,KE,USD,6.99,iPhone,iOS
4109,4109,APPLE,US,3.47,12/4/2007,12/4/2007,GBP,GB,GBP,5.99,iPhone,iOS
4111,4111,APPLE,US,3.98,12/4/2007,12/4/2007,EUR,IT,EUR,6.99,iPhone,iOS
4112,4112,APPLE,US,0.0,12/4/2007,12/4/2007,USD,VE,USD,0.0,iPhone,iOS
4113,4113,APPLE,US,6.29,12/4/2007,12/4/2007,CAD,CA,CAD,8.99,iPhone,iOS
4114,4114,APPLE,US,4.66,12/4/2007,12/4/2007,USD,OM,USD,6.99,iPhone,iOS
4115,4115,APPLE,US,3.98,12/4/2007,12/4/2007,EUR,PT,EUR,6.99,iPhone,iOS
4117,4117,APPLE,US,0.0,12/4/2007,12/4/2007,HRK,HR,HRK,0.0,iPhone,iOS
4118,4118,APPLE,US,0.0,12/4/2007,12/4/2007,USD,KE,USD,0.0,iPhone,iOS
4121,4121,APPLE,US,4.01,12/4/2007,12/4/2007,EUR,SI,EUR,6.99,iPhone,iOS
4122,4122,APPLE,US,0.0,12/4/2007,12/4/2007,USD,PA,USD,0.0,iPhone,iOS
4124,4124,APPLE,US,99.57,12/4/2007,12/4/2007,MXN,MX,MXN,165.0,iPhone,iOS
4125,4125,APPLE,US,6.29,12/4/2007,12/4/2007,CAD,CA,CAD,-8.99,iPhone,iOS
4126,4126,APPLE,US,3824.0,12/4/2007,12/4/2007,CLP,CL,CLP,6500.0,iPhone,iOS
4127,4127,APPLE,US,805.0,12/4/2007,12/4/2007,PKR,PK,PKR,1150.0,iPhone,iOS
4129,4129,APPLE,US,805.0,12/4/2007,12/4/2007,PKR,PK,PKR,1150.0,iPhone,iOS
4130,4130,APPLE,US,0.0,12/4/2007,12/4/2007,PHP,PH,PHP,0.0,iPhone,iOS
4131,4131,APPLE,US,0.0,12/4/2007,12/4/2007,TRY,TR,TRY,0.0,iPhone,iOS
4133,4133,APPLE,US,18.25,12/4/2007,12/4/2007,SAR,SA,SAR,29.99,iPhone,iOS
4134,4134,APPLE,US,0.0,12/4/2007,12/4/2007,NZD,NZ,NZD,0.0,iPad,iOS
4135,4135,APPLE,US,4.04,12/4/2007,12/4/2007,EUR,BE,EUR,6.99,iPhone,iOS
4136,4136,APPLE,US,0.0,12/4/2007,12/4/2007,USD,FJ,USD,0.0,iPhone,iOS
4137,4137,APPLE,US,4.16,12/4/2007,12/4/2007,USD,BB,USD,6.99,iPad,iOS
4138,4138,APPLE,US,4.9,12/4/2007,12/4/2007,USD,US,USD,6.99,iPad,iOS
4139,4139,APPLE,US,99.57,12/4/2007,12/4/2007,MXN,MX,MXN,165.0,iPhone,iOS
4140,4140,APPLE,US,4.9,12/4/2007,12/4/2007,USD,US,USD,6.99,iPhone,iOS
4141,4141,APPLE,US,4.9,12/4/2007,12/4/2007,USD,US,USD,6.99,iPhone,iOS
4142,4142,APPLE,US,5.94,12/4/2007,12/4/2007,USD,US,USD,6.99,iPhone,iOS
4143,4143,APPLE,US,1868.75,12/4/2007,12/4/2007,KZT,KZ,KZT,2990.0,iPhone,iOS
4144,4144,APPLE,US,14.0,12/4/2007,12/4/2007,USD,US,USD,19.99,iPhone,iOS
4146,4146,APPLE,US,4.9,12/4/2007,12/4/2007,USD,US,USD,6.99,iPhone,iOS
4147,4147,APPLE,US,3.98,12/4/2007,12/4/2007,EUR,IT,EUR,6.99,iPhone,iOS
4148,4148,APPLE,US,0.0,12/4/2007,12/4/2007,USD,GT,USD,0.0,iPhone,iOS
4149,4149,APPLE,US,0.0,12/4/2007,12/4/2007,BRL,BR,BRL,0.0,iPhone,iOS
4150,4150,APPLE,US,4.08,12/4/2007,12/4/2007,USD,UA,USD,6.99,iPhone,iOS
4151,4151,APPLE,US,0.0,12/4/2007,12/4/2007,EUR,NL,EUR,0.0,iPad,iOS
4152,4152,APPLE,US,4.08,12/4/2007,12/4/2007,USD,UA,USD,6.99,iPhone,iOS
4153,4153,APPLE,US,0.0,12/4/2007,12/4/2007,USD,AZ,USD,0.0,iPhone,iOS
4154,4154,APPLE,US,4.9,12/4/2007,12/4/2007,USD,DO,USD,6.99,iPhone,iOS
4155,4155,APPLE,US,0.0,12/4/2007,12/4/2007,DKK,DK,DKK,0.0,iPhone,iOS
4156,4156,APPLE,US,18.25,12/4/2007,12/4/2007,SAR,SA,SAR,29.99,iPhone,iOS
4157,4157,APPLE,US,4.11,12/4/2007,12/4/2007,EUR,CY,EUR,6.99,iPhone,iOS
4159,4159,APPLE,US,3.47,12/4/2007,12/4/2007,GBP,GB,GBP,5.99,iPhone,iOS
4160,4160,APPLE,US,17.49,12/4/2007,12/4/2007,QAR,QA,QAR,24.99,iPhone,iOS
4161,4161,APPLE,US,0.0,12/4/2007,12/4/2007,DKK,DK,DKK,0.0,iPhone,iOS
4162,4162,APPLE,US,4.9,12/4/2007,12/4/2007,USD,EC,USD,6.99,iPhone,iOS
4163,4163,APPLE,US,0.0,12/4/2007,12/4/2007,USD,MK,USD,0.0,iPhone,iOS
4164,4164,APPLE,US,6.29,12/4/2007,12/4/2007,CAD,CA,CAD,8.99,iPhone,iOS
4165,4165,APPLE,US,4.55,12/4/2007,12/4/2007,CHF,CH,CHF,7.0,iPhone,iOS
4166,4166,APPLE,US,4.9,12/4/2007,12/4/2007,USD,AG,USD,6.99,iPhone,iOS
4167,4167,APPLE,US,0.0,12/4/2007,12/4/2007,USD,PY,USD,0.0,iPhone,iOS
4168,4168,APPLE,US,0.0,12/4/2007,12/4/2007,MXN,MX,MXN,0.0,iPad,iOS
4169,4169,APPLE,US,0.0,12/4/2007,12/4/2007,USD,ZM,USD,0.0,iPhone,iOS
4170,4170,APPLE,US,68739.0,12/4/2007,12/4/2007,IDR,ID,IDR,109000.0,iPhone,iOS
4171,4171,APPLE,US,4.9,12/4/2007,12/4/2007,USD,US,USD,6.99,iPhone,iOS
4172,4172,APPLE,US,3.98,12/4/2007,12/4/2007,EUR,IE,EUR,6.99,iPhone,iOS
4173,4173,APPLE,US,0.0,12/4/2007,12/4/2007,USD,AM,USD,0.0,iPhone,iOS
4175,4175,APPLE,US,4.9,12/4/2007,12/4/2007,USD,US,USD,6.99,iPhone,iOS
4177,4177,APPLE,US,0.0,12/4/2007,12/4/2007,USD,US,USD,0.0,iPhone,iOS
4178,4178,APPLE,US,4.9,12/4/2007,12/4/2007,USD,MN,USD,6.99,iPhone,iOS
4179,4179,APPLE,US,73.04,12/4/2007,12/4/2007,ZAR,ZA,ZAR,119.99,iPhone,iOS
4180,4180,APPLE,US,6.29,12/4/2007,12/4/2007,CAD,CA,CAD,8.99,iPhone,iOS
4181,4181,APPLE,US,0.0,12/4/2007,12/4/2007,KZT,KZ,KZT,0.0,iPhone,iOS
4182,4182,APPLE,US,0.0,12/4/2007,12/4/2007,USD,CR,USD,0.0,iPhone,iOS
4183,4183,APPLE,US,6.68,12/4/2007,12/4/2007,AUD,AU,AUD,10.49,iPhone,iOS
4184,4184,APPLE,US,0.0,12/4/2007,12/4/2007,USD,CI,USD,0.0,iPhone,iOS
4185,4185,APPLE,US,0.0,12/4/2007,12/4/2007,USD,LK,USD,0.0,iPhone,iOS
4187,4187,APPLE,US,18.66,12/4/2007,12/4/2007,AED,AE,AED,27.99,iPhone,iOS
4189,4189,APPLE,US,0.0,12/4/2007,12/4/2007,USD,CR,USD,0.0,iPhone,iOS
4190,4190,APPLE,US,3.98,12/4/2007,12/4/2007,EUR,IE,EUR,6.99,iPhone,iOS
4191,4191,APPLE,US,4.9,12/4/2007,12/4/2007,USD,MN,USD,6.99,iPhone,iOS
4192,4192,APPLE,US,4.2,12/4/2007,12/4/2007,USD,KE,USD,6.99,iPhone,iOS
4193,4193,APPLE,US,0.0,12/4/2007,12/4/2007,USD,PY,USD,0.0,iPhone,iOS
4194,4194,APPLE,US,8.16,12/4/2007,12/4/2007,BGN,BG,BGN,-13.99,iPhone,iOS
4195,4195,APPLE,US,30.8,12/4/2007,12/4/2007,DKK,DK,DKK,55.0,iPhone,iOS
4196,4196,APPLE,US,4.89,12/4/2007,12/4/2007,USD,IS,USD,8.67,iPhone,iOS
4197,4197,APPLE,US,0.0,12/4/2007,12/4/2007,NOK,NO,NOK,0.0,iPad,iOS
4198,4198,APPLE,US,0.0,12/4/2007,12/4/2007,EUR,IE,EUR,0.0,iPod touch,iOS
4199,4199,APPLE,US,0.0,12/4/2007,12/4/2007,INR,IN,INR,0.0,iPhone,iOS
4201,4201,APPLE,US,0.0,12/4/2007,12/4/2007,USD,MA,USD,0.0,iPhone,iOS
4203,4203,APPLE,US,4.9,12/4/2007,12/4/2007,USD,CR,USD,6.99,iPhone,iOS
4204,4204,APPLE,US,0.0,12/4/2007,12/4/2007,CZK,CZ,CZK,0.0,iPhone,iOS
4205,4205,APPLE,US,0.0,12/4/2007,12/4/2007,EUR,GR,EUR,0.0,iPhone,iOS
4206,4206,APPLE,US,6.99,12/4/2007,12/4/2007,NZD,NZ,NZD,11.49,iPhone,iOS
4207,4207,APPLE,US,0.0,12/4/2007,12/4/2007,EUR,CY,EUR,0.0,iPad,iOS
4208,4208,APPLE,US,25.13,12/4/2007,12/4/2007,BRL,BR,BRL,35.9,iPhone,iOS
4209,4209,APPLE,US,0.0,12/4/2007,12/4/2007,EUR,IT,EUR,0.0,iPhone,iOS
4210,4210,APPLE,US,0.0,12/4/2007,12/4/2007,USD,US,USD,0.0,iPad,iOS
4211,4211,APPLE,US,0.0,12/4/2007,12/4/2007,RON,RO,RON,0.0,iPhone,iOS
4212,4212,APPLE,US,0.0,12/4/2007,12/4/2007,PHP,PH,PHP,0.0,iPhone,iOS
4214,4214,APPLE,US,6.29,12/4/2007,12/4/2007,CAD,CA,CAD,-8.99,iPhone,iOS
