,media_source,date,geo,cost,currency
2251,source_1,2007-12-06,TR,0.3600000143,USD
2252,source_2,2007-12-06,KY,0.6202839989,USD
2253,source_1,2007-12-04,BB,0.0,USD
2254,source_5,2007-12-05,ZA,0.0,USD
2255,source_3,2007-12-04,JP,34.134651,USD
2256,source_2,2007-12-03,CK,0.0175659998,USD
2257,source_3,2007-12-05,CN,9.830282,USD
2258,source_6,2007-12-03,DE,0.0,USD
2259,source_1,2007-12-03,PA,0.5,USD
2260,source_1,2007-12-02,SK,2.3399999142,USD
2261,source_3,2007-12-07,BB,1.034893,USD
2262,source_1,2007-12-04,IT,3.3600000143,USD
2263,source_3,2007-12-07,SZ,0.899985,USD
2264,source_3,2007-12-02,DK,16.792706,USD
2265,source_3,2007-12-07,TM,0.610361,USD
2266,source_3,2007-12-04,BF,0.361748,USD
2267,source_3,2007-12-05,GF,1.393376,USD
2268,source_2,2007-12-05,LC,0.0457539993,USD
2269,source_1,2007-12-05,EC,0.2700000107,USD
2270,source_1,2007-12-06,PS,0.400000006,USD
2271,source_2,2007-12-01,PR,9.7365420523,USD
2272,source_3,2007-12-06,IT,13.859345,USD
2273,source_1,2007-12-03,UK,0.0,USD
2274,source_3,2007-12-04,MR,0.44055,USD
2275,source_2,2007-12-07,EG,0.0,USD
2276,source_3,2007-12-02,TN,0.25518,USD
2277,source_7,2007-12-04,GU,0.0,USD
2278,source_2,2007-12-05,UZ,0.0,USD
2279,source_3,2007-12-03,GU,2.463011,USD
2280,source_1,2007-12-03,BF,0.0,USD
2281,source_3,2007-12-02,TR,42.924852,USD
2282,source_3,2007-12-06,TC,0.266707,USD
2283,source_3,2007-12-04,ES,3.553562,USD
2284,source_3,2007-12-03,FK,0.080234,USD
2285,source_1,2007-12-05,CO,0.3100000024,USD
2286,source_1,2007-12-01,HR,0.2700000107,USD
2287,source_1,2007-12-05,TR,0.5400000215,USD
2288,source_2,2007-12-01,AT,4.3336169767,USD
2289,source_2,2007-12-02,VI,0.1230999996,USD
2290,source_3,2007-12-03,CR,2.115106,USD
2291,source_3,2007-12-04,SX,0.588908,USD
2292,source_3,2007-12-02,DM,0.112926,USD
2293,source_7,2007-12-05,QA,4.37,USD
2294,source_3,2007-12-03,GE,2.224455,USD
2295,source_2,2007-12-07,MS,0.000592,USD
2296,source_9,2007-12-07,US,0.0,USD
2297,source_2,2007-12-04,UZ,0.0,USD
2298,source_2,2007-12-03,JP,0.0,USD
2299,source_3,2007-12-03,WS,0.164556,USD
2300,source_1,2007-12-01,GQ,0.0,USD
2301,source_1,2007-12-01,HU,0.3600000143,USD
2302,source_3,2007-12-01,AM,4.038453,USD
2303,source_3,2007-12-03,AT,32.539417,USD
2304,source_3,2007-12-03,GE,5.058851,USD
2305,source_1,2007-12-04,SZ,0.0,USD
2306,source_3,2007-12-06,TV,0.031043,USD
2307,source_3,2007-12-02,ME,0.465649,USD
2308,source_3,2007-12-07,US,3741.631539,USD
2309,source_2,2007-12-06,DK,29.2753941433,USD
2310,source_3,2007-12-06,LS,0.931884,USD
2311,source_3,2007-12-02,TT,6.196374,USD
2312,source_2,2007-12-03,BZ,0.2710009997,USD
2313,source_1,2007-12-06,GL,0.3000000119,USD
2314,source_3,2007-12-03,TL,0.615592,USD
2315,source_6,2007-12-05,AS,0.0,USD
2316,source_1,2007-12-05,TC,0.0,USD
2317,source_1,2007-12-03,FI,1.780000031,USD
2318,source_3,2007-12-05,AT,36.437469,USD
2319,source_2,2007-12-01,GR,18.4398979135,USD
2320,source_1,2007-12-06,CZ,0.0,USD
2321,source_3,2007-12-02,MS,0.019944,USD
2322,source_3,2007-12-01,MA,0.01,USD
2323,source_5,2007-12-04,UK,0.0,USD
2324,source_2,2007-12-06,SL,1.0800340005,USD
2325,source_3,2007-12-01,MK,9.344618,USD
2326,source_3,2007-12-01,PE,1.674032,USD
2327,source_2,2007-12-03,IN,0.0,USD
2328,source_7,2007-12-04,HR,0.0,USD
2329,source_2,2007-12-05,WF,0.0151249996,USD
2330,source_2,2007-12-07,GL,0.0,USD
2331,source_1,2007-12-02,NI,0.001,USD
2332,source_1,2007-12-06,AW,0.0,USD
2333,source_2,2007-12-07,TT,2.9022499904,USD
2334,source_3,2007-12-07,MH,0.289761,USD
2335,source_3,2007-12-04,BL,0.103317,USD
2336,source_3,2007-12-06,UA,0.010139,USD
2337,source_3,2007-12-05,MW,0.493457,USD
2338,source_2,2007-12-07,CO,28.8832490231,USD
2339,source_2,2007-12-04,EE,0.1616999989,USD
2340,source_2,2007-12-07,PG,0.1416220003,USD
2341,source_3,2007-12-04,LK,0.0,USD
2342,source_8,2007-12-02,US,0.0,USD
2343,source_5,2007-12-07,QA,0.0,USD
2344,source_2,2007-12-01,HU,6.3730589882,USD
2345,source_3,2007-12-01,KW,2.703119,USD
2346,source_3,2007-12-01,SH,0.009922,USD
2347,source_3,2007-12-06,BB,3.032255,USD
2348,source_1,2007-12-07,FR,3.939999938,USD
2349,source_3,2007-12-02,CY,6.95125,USD
2350,source_3,2007-12-04,AZ,9.791474,USD
2351,source_3,2007-12-03,AF,5.493581,USD
2352,source_6,2007-12-05,RS,0.0,USD
2353,source_4,2007-12-02,BY,0.0,USD
2354,source_4,2007-12-06,SG,0.0,USD
2355,source_1,2007-12-07,GA,0.0,USD
2356,source_2,2007-12-03,VG,0.1949330008,USD
2357,source_3,2007-12-03,BH,9.95353,USD
2358,source_2,2007-12-06,LC,0.1082289995,USD
2359,source_2,2007-12-05,GM,0.2755440008,USD
2360,source_3,2007-12-06,BO,1.301737,USD
2361,source_3,2007-12-01,LK,0.019949,USD
2362,source_1,2007-12-05,TW,0.0,USD
2363,source_7,2007-12-04,AR,0.0,USD
2364,source_3,2007-12-04,ST,0.019725,USD
2365,source_1,2007-12-02,KW,0.0,USD
2366,source_1,2007-12-07,LT,0.0,USD
2367,source_2,2007-12-07,PR,17.6816679451,USD
2368,source_3,2007-12-03,JM,1.743075,USD
2369,source_3,2007-12-04,FM,0.210434,USD
2370,source_3,2007-12-05,NI,1.144422,USD
2371,source_3,2007-12-04,EC,1.754581,USD
2372,source_3,2007-12-07,NL,22.616421,USD
2373,source_2,2007-12-07,AE,0.0,USD
2374,source_2,2007-12-06,JP,0.0,USD
2375,source_1,2007-12-02,KR,0.0,USD
2376,source_3,2007-12-07,EH,0.0,USD
2377,source_2,2007-12-03,RE,1.0067399997,USD
2378,source_3,2007-12-03,AO,0.971374,USD
2379,source_1,2007-12-03,BZ,0.0,USD
2380,source_1,2007-12-05,PE,0.0,USD
2381,source_3,2007-12-02,NO,18.540864,USD
2382,source_3,2007-12-01,VE,4.926059,USD
2383,source_3,2007-12-03,FO,0.890603,USD
2384,source_4,2007-12-02,RS,0.0,USD
2385,source_5,2007-12-02,AZ,0.0,USD
2386,source_1,2007-12-05,ST,0.0,USD
2387,source_5,2007-12-05,PY,0.0,USD
2388,source_2,2007-12-04,AR,5.5353079782,USD
2389,source_3,2007-12-02,BO,0.420899,USD
2390,source_3,2007-12-07,PW,0.329304,USD
2391,source_2,2007-12-03,NZ,0.2588400011,USD
2392,source_3,2007-12-01,UY,2.022066,USD
2393,source_6,2007-12-02,AU,0.0,USD
2394,source_6,2007-12-07,PL,0.0,USD
2395,source_1,2007-12-06,IE,1.0599999726,USD
2396,source_2,2007-12-01,PA,3.1241219984,USD
2397,source_1,2007-12-07,FO,0.6000000238,USD
2398,source_1,2007-12-04,LB,0.0,USD
2399,source_1,2007-12-04,NC,0.0,USD
2400,source_1,2007-12-03,CA,0.0,USD
2401,source_3,2007-12-04,CO,17.470824,USD
2402,source_1,2007-12-04,TH,0.2199999988,USD
2403,source_1,2007-12-02,AF,0.5600000024,USD
2404,source_1,2007-12-03,FJ,0.2700000107,USD
2405,source_2,2007-12-03,ZW,0.589194002,USD
2406,source_1,2007-12-01,MY,0.0,USD
2407,source_3,2007-12-04,IE,35.210308,USD
2408,source_5,2007-12-04,CH,0.0,USD
2409,source_2,2007-12-02,DJ,0.0,USD
2410,source_1,2007-12-04,BD,0.0,USD
2411,source_1,2007-12-07,IT,2.2400000095,USD
2412,source_2,2007-12-03,GP,0.9937759989,USD
2413,source_3,2007-12-05,BF,1.089257,USD
2414,source_3,2007-12-03,SM,0.039842,USD
2415,source_4,2007-12-04,PE,0.0,USD
2416,source_5,2007-12-05,QA,0.0,USD
2417,source_3,2007-12-01,MZ,4.602852,USD
2418,source_7,2007-12-01,DK,12.04,USD
2419,source_3,2007-12-06,KY,1.720858,USD
2420,source_1,2007-12-05,KW,0.0,USD
2421,source_3,2007-12-02,KM,0.061922,USD
2422,source_5,2007-12-04,CA,0.0,USD
2423,source_3,2007-12-04,MD,1.832786,USD
2424,source_1,2007-12-03,PR,4.5499998927,USD
2425,source_1,2007-12-03,BA,0.0,USD
2426,source_1,2007-12-06,PT,1.8000000715,USD
2427,source_3,2007-12-05,FK,0.140064,USD
2428,source_1,2007-12-05,BI,0.0,USD
2429,source_3,2007-12-04,GU,4.243728,USD
2430,source_3,2007-12-05,BW,4.616633,USD
2431,source_1,2007-12-07,UA,0.0,USD
2432,source_10,2007-12-06,US,0.0,USD
2433,source_2,2007-12-03,SI,5.7660849786,USD
2434,source_2,2007-12-02,HN,1.0395590019,USD
2435,source_2,2007-12-04,QA,0.0,USD
2436,source_2,2007-12-07,BW,0.1126740009,USD
2437,source_3,2007-12-06,AG,0.84294,USD
2438,source_1,2007-12-02,PG,0.0,USD
2439,source_2,2007-12-03,JO,0.0,USD
2440,source_1,2007-12-07,BL,0.0,USD
2441,source_5,2007-12-03,IE,0.0,USD
2442,source_3,2007-12-04,MF,0.143557,USD
2443,source_2,2007-12-04,TR,0.0,USD
2444,source_3,2007-12-04,NL,23.810267,USD
2445,source_3,2007-12-06,LI,0.092254,USD
2446,source_2,2007-12-05,LY,0.0,USD
2447,source_2,2007-12-07,PM,0.005019,USD
2448,source_2,2007-12-07,CD,1.2250829986,USD
2449,source_1,2007-12-01,SZ,0.0,USD
2450,source_1,2007-12-02,FM,0.0,USD
2451,source_3,2007-12-03,DE,3.19427,USD
2452,source_2,2007-12-07,BB,0.3289380006,USD
2453,source_2,2007-12-03,TH,0.7069919957,USD
2454,source_3,2007-12-02,SI,6.4324,USD
2455,source_2,2007-12-05,AI,0.1155479996,USD
2456,source_3,2007-12-02,WF,0.01,USD
2457,source_1,2007-12-04,SG,0.0,USD
2458,source_3,2007-12-04,CM,2.92519,USD
2459,source_1,2007-12-07,MO,0.0,USD
2460,source_3,2007-12-03,PF,1.145839,USD
2461,source_3,2007-12-05,LV,3.30406,USD
2462,source_3,2007-12-01,ID,0.020231,USD
2463,source_1,2007-12-05,HU,0.5400000215,USD
2464,source_8,2007-12-03,DK,0.0,USD
2465,source_2,2007-12-07,UG,3.8365009972,USD
2466,source_1,2007-12-04,MX,0.2599999905,USD
2467,source_3,2007-12-01,GT,6.510832,USD
2468,source_2,2007-12-07,RW,0.4218170023,USD
2469,source_3,2007-12-05,LU,1.17387,USD
2470,source_1,2007-12-03,GY,0.2800000012,USD
2471,source_2,2007-12-01,GG,0.8300910001,USD
2472,source_1,2007-12-04,CG,0.0,USD
2473,source_1,2007-12-06,GT,0.0,USD
2474,source_3,2007-12-04,EE,6.288352,USD
2475,source_2,2007-12-06,MF,0.4224329992,USD
2476,source_7,2007-12-02,US,342.93,USD
2477,source_3,2007-12-07,NF,0.0,USD
2478,source_3,2007-12-02,AI,0.528158,USD
2479,source_3,2007-12-07,VU,0.249991,USD
2480,source_1,2007-12-01,MF,0.0,USD
2481,source_3,2007-12-04,EE,2.568094,USD
2482,source_3,2007-12-01,LV,8.037642,USD
2483,source_1,2007-12-07,MV,0.1899999976,USD
2484,source_2,2007-12-03,BA,0.2426819998,USD
2485,source_3,2007-12-02,BS,1.186633,USD
2486,source_3,2007-12-04,QA,21.282804,USD
2487,source_3,2007-12-04,AG,0.277823,USD
2488,source_3,2007-12-07,KZ,27.571617,USD
2489,source_7,2007-12-04,KW,0.0,USD
2490,source_3,2007-12-01,HR,9.191519,USD
2491,source_6,2007-12-05,CA,50.0,USD
2492,source_3,2007-12-01,TL,0.267258,USD
2493,source_3,2007-12-03,GI,0.878789,USD
2494,source_1,2007-12-07,VG,0.0,USD
2495,source_3,2007-12-07,US,1047.240519,USD
2496,source_3,2007-12-05,VI,0.475812,USD
2497,source_1,2007-12-03,GN,0.1800000072,USD
2498,source_1,2007-12-04,AZ,0.4399999976,USD
2499,source_1,2007-12-01,LT,0.3000000119,USD
2500,source_1,2007-12-02,AD,0.0,USD
2501,source_2,2007-12-04,FM,0.0477020003,USD
2502,source_3,2007-12-03,KM,0.060508,USD
2503,source_3,2007-12-03,SI,6.783526,USD
2504,source_1,2007-12-04,PY,0.8199999928,USD
2505,source_3,2007-12-02,BN,1.327613,USD
2506,source_3,2007-12-04,SB,0.081736,USD
2507,source_3,2007-12-06,RE,0.607408,USD
2508,source_3,2007-12-01,TT,5.731653,USD
2509,source_3,2007-12-06,MN,0.01009,USD
2510,source_6,2007-12-02,DO,0.0,USD
2511,source_3,2007-12-03,KG,0.0,USD
2512,source_10,2007-12-04,CA,0.0,USD
2513,source_1,2007-12-02,UG,0.1199999973,USD
2514,source_2,2007-12-04,CZ,8.3632209289,USD
2515,source_2,2007-12-06,RE,0.7372400003,USD
2516,source_2,2007-12-03,AW,1.3893230029,USD
2517,source_1,2007-12-07,FM,0.0,USD
2518,source_1,2007-12-03,NZ,1.7000000477,USD
2519,source_3,2007-12-01,SL,3.296683,USD
2520,source_1,2007-12-04,CZ,0.0,USD
2521,source_1,2007-12-02,SX,0.0,USD
2522,source_8,2007-12-02,BR,0.0,USD
2523,source_5,2007-12-04,US,0.0,USD
2524,source_2,2007-12-04,RU,0.0,USD
2525,source_1,2007-12-07,RS,8.4600003362,USD
2526,source_3,2007-12-02,CM,7.027022,USD
2527,source_1,2007-12-07,SV,0.1800000072,USD
2528,source_1,2007-12-01,CN,0.5960000008,USD
2529,source_3,2007-12-05,GA,1.109337,USD
2530,source_7,2007-12-06,SE,54.83,USD
2531,source_3,2007-12-07,PA,2.53564,USD
2532,source_3,2007-12-07,ID,0.010421,USD
2533,source_6,2007-12-02,US,31.26,USD
2534,source_1,2007-12-03,AM,1.2000000179,USD
2535,source_2,2007-12-06,CR,12.3131460111,USD
2536,source_3,2007-12-07,DO,3.931898,USD
2537,source_3,2007-12-04,VU,0.19063,USD
2538,source_3,2007-12-02,DE,7.860842,USD
2539,source_8,2007-12-04,ES,0.0,USD
2540,source_6,2007-12-02,HN,0.0,USD
2541,source_3,2007-12-05,PN,0.0,USD
2542,source_2,2007-12-07,SS,0.0,USD
2543,source_1,2007-12-03,LV,0.6000000238,USD
2544,source_1,2007-12-01,JM,0.1800000072,USD
2545,source_3,2007-12-01,MT,1.119154,USD
2546,source_3,2007-12-04,PM,0.020001,USD
2547,source_2,2007-12-03,SM,0.0441589996,USD
2548,source_7,2007-12-03,KW,0.0,USD
2549,source_5,2007-12-02,CY,0.0,USD
2550,source_6,2007-12-05,HT,0.0,USD
2551,source_5,2007-12-01,IT,0.0,USD
2552,source_2,2007-12-01,LU,0.2991059996,USD
2553,source_2,2007-12-01,BF,0.4958370007,USD
2554,source_1,2007-12-02,TT,0.6240000129,USD
2555,source_1,2007-12-05,PL,0.1800000072,USD
2556,source_3,2007-12-06,RW,2.528592,USD
2557,source_2,2007-12-01,MH,0.0612850006,USD
2558,source_1,2007-12-05,PM,0.0,USD
2559,source_3,2007-12-03,PL,4.993633,USD
2560,source_1,2007-12-01,TM,0.0,USD
2561,source_1,2007-12-06,IR,0.0,USD
2562,source_1,2007-12-03,KZ,0.0,USD
2563,source_2,2007-12-05,UK,11.9822890555,USD
2564,source_2,2007-12-02,FR,5.7448720129,USD
2565,source_2,2007-12-04,AW,0.7503010026,USD
2566,source_3,2007-12-03,MG,0.979757,USD
2567,source_3,2007-12-06,BQ,0.6183,USD
2568,source_3,2007-12-01,SA,6.778851,USD
2569,source_1,2007-12-05,DZ,0.0,USD
2570,source_2,2007-12-06,AO,0.0,USD
2571,source_1,2007-12-05,AM,1.2000000179,USD
2572,source_2,2007-12-06,GF,0.3224400015,USD
2573,source_3,2007-12-01,BJ,1.494338,USD
2574,source_1,2007-12-01,IN,0.0,USD
2575,source_3,2007-12-04,NO,15.708377,USD
2576,source_3,2007-12-04,VA,0.0,USD
2577,source_2,2007-12-05,AF,0.0,USD
2578,source_5,2007-12-04,SE,0.0,USD
2579,source_1,2007-12-03,TO,0.0,USD
2580,source_1,2007-12-03,LR,0.0,USD
2581,source_2,2007-12-03,TZ,0.5072659947,USD
2582,source_3,2007-12-02,FR,14.771285,USD
2583,source_3,2007-12-07,AO,3.456231,USD
2584,source_3,2007-12-03,EG,0.010421,USD
2585,source_3,2007-12-01,SR,0.41099,USD
2586,source_1,2007-12-04,NL,0.9000000358,USD
2587,source_2,2007-12-01,MO,0.0353320001,USD
2588,source_13,2007-12-03,US,0.0,USD
2589,source_3,2007-12-07,ES,7.573077,USD
2590,source_1,2007-12-04,RO,22.0599997342,USD
2591,source_1,2007-12-07,RU,0.0,USD
2592,source_1,2007-12-07,LI,0.0,USD
2593,source_3,2007-12-02,BT,1.596991,USD
2594,source_3,2007-12-03,MS,0.100167,USD
2595,source_3,2007-12-01,ER,0.020001,USD
2596,source_3,2007-12-02,VN,0.0,USD
2597,source_7,2007-12-04,CM,0.0,USD
2598,source_1,2007-12-04,CO,1.1300000101,USD
2599,source_3,2007-12-05,BN,2.996811,USD
2600,source_1,2007-12-07,HR,0.5400000215,USD
2601,source_2,2007-12-01,AX,0.0371020001,USD
2602,source_1,2007-12-04,DE,0.0,USD
2603,source_2,2007-12-02,VG,0.0778489998,USD
2604,source_2,2007-12-03,CI,0.3043230001,USD
2605,source_2,2007-12-07,CF,0.001739,USD
2606,source_4,2007-12-03,US,0.0,USD
2607,source_3,2007-12-05,GP,1.084885,USD
2608,source_2,2007-12-03,IS,2.6802139695,USD
2609,source_2,2007-12-01,VE,2.2291270267,USD
2610,source_2,2007-12-04,MF,0.1601900003,USD
2611,source_2,2007-12-01,TZ,0.5213400009,USD
2612,source_3,2007-12-05,CF,0.207769,USD
2613,source_3,2007-12-07,ZA,36.543591,USD
2614,source_3,2007-12-04,BL,0.240132,USD
2615,source_3,2007-12-07,LB,2.229381,USD
2616,source_1,2007-12-02,CY,0.25,USD
2617,source_1,2007-12-02,SO,0.2399999946,USD
2618,source_3,2007-12-05,AW,0.338632,USD
2619,source_2,2007-12-01,SX,0.0,USD
2620,source_3,2007-12-07,PM,0.020696,USD
2621,source_3,2007-12-03,MP,0.697955,USD
2622,source_2,2007-12-05,BG,7.1416599776,USD
2623,source_2,2007-12-01,GG,0.6400270023,USD
2624,source_8,2007-12-05,PA,0.0,USD
2625,source_6,2007-12-04,BZ,0.0,USD
2626,source_2,2007-12-07,AS,0.1802980003,USD
2627,source_1,2007-12-02,CL,0.324000001,USD
2628,source_1,2007-12-03,AW,0.0,USD
2629,source_3,2007-12-07,AS,1.078816,USD
2630,source_3,2007-12-07,BG,20.112941,USD
2631,source_2,2007-12-07,PA,0.9925829968,USD
2632,source_3,2007-12-06,GI,0.295729,USD
2633,source_3,2007-12-06,PW,0.161252,USD
2634,source_3,2007-12-03,CW,0.47361,USD
2635,source_6,2007-12-06,SN,0.0,USD
2636,source_4,2007-12-01,US,0.0,USD
2637,source_3,2007-12-04,BI,0.299858,USD
2638,source_3,2007-12-05,SL,1.389036,USD
2639,source_1,2007-12-01,PM,0.0,USD
2640,source_1,2007-12-07,IS,0.0,USD
2641,source_3,2007-12-04,GI,0.953452,USD
2642,source_2,2007-12-06,PE,6.5083910048,USD
2643,source_1,2007-12-03,TZ,0.400000006,USD
2644,source_3,2007-12-01,GU,4.561005,USD
2645,source_2,2007-12-07,SE,0.1234380011,USD
2646,source_1,2007-12-04,DM,0.0,USD
2647,source_1,2007-12-02,PK,0.0,USD
2648,source_1,2007-12-05,GR,0.0,USD
2649,source_3,2007-12-06,LA,2.041072,USD
2650,source_3,2007-12-07,TD,0.369025,USD
2651,source_3,2007-12-01,BS,4.986616,USD
2652,source_7,2007-12-03,RS,0.0,USD
2653,source_1,2007-12-03,GE,6.2399998605,USD
2654,source_3,2007-12-06,MZ,1.411758,USD
2655,source_3,2007-12-06,AS,0.267002,USD
2656,source_3,2007-12-03,AE,64.696733,USD
2657,source_1,2007-12-01,CN,0.4470000118,USD
2658,source_3,2007-12-01,YE,1.159101,USD
2659,source_1,2007-12-06,MH,0.0,USD
2660,source_3,2007-12-04,GW,0.069259,USD
2661,source_3,2007-12-01,BW,9.543001,USD
2662,source_3,2007-12-04,SZ,1.033669,USD
2663,source_1,2007-12-07,EC,0.8940000311,USD
2664,source_3,2007-12-01,CN,4.84471,USD
2665,source_3,2007-12-01,PE,5.848878,USD
2666,source_3,2007-12-04,HU,6.652533,USD
2667,source_1,2007-12-03,CW,0.0,USD
2668,source_7,2007-12-07,ZA,0.0,USD
2669,source_1,2007-12-03,CR,3.1199998856,USD
2670,source_1,2007-12-01,MN,1.2000000477,USD
2671,source_1,2007-12-04,AS,0.0,USD
2672,source_3,2007-12-05,SO,1.746151,USD
2673,source_6,2007-12-07,MX,0.0,USD
2674,source_5,2007-12-02,CA,0.0,USD
2675,source_6,2007-12-04,SV,0.0,USD
2676,source_3,2007-12-04,VI,2.238004,USD
2677,source_1,2007-12-06,SL,0.0,USD
2678,source_2,2007-12-07,NI,2.5735829964,USD
2679,source_6,2007-12-04,US,277.72,USD
2680,source_3,2007-12-06,CK,0.149561,USD
2681,source_1,2007-12-02,PL,0.1800000072,USD
2682,source_1,2007-12-06,CW,0.0,USD
2683,source_4,2007-12-04,AU,0.0,USD
2684,source_3,2007-12-01,,6.763821,USD
2685,source_3,2007-12-03,PY,0.494066,USD
2686,source_2,2007-12-04,MU,0.0,USD
2687,source_3,2007-12-04,IL,23.49711,USD
2688,source_3,2007-12-07,NO,6.344445,USD
2689,source_3,2007-12-03,VG,0.123741,USD
2690,source_6,2007-12-07,TR,0.0,USD
2691,source_7,2007-12-01,MX,0.32,USD
2692,source_3,2007-12-01,NZ,50.440424,USD
2693,source_3,2007-12-04,JE,3.369188,USD
2694,source_2,2007-12-04,IL,0.2976389998,USD
2695,source_3,2007-12-03,BF,0.742062,USD
2696,source_1,2007-12-05,TL,0.0,USD
2697,source_3,2007-12-04,CW,2.267118,USD
2698,source_3,2007-12-01,PY,1.607602,USD
2699,source_1,2007-12-02,BM,0.0,USD
2700,source_3,2007-12-03,,6.022824,USD
2701,source_1,2007-12-01,GP,1.1200000048,USD
2702,source_2,2007-12-03,CG,0.3882299984,USD
2703,source_3,2007-12-05,NZ,56.742336,USD
2704,source_3,2007-12-05,SA,17.57249,USD
2705,source_2,2007-12-02,TT,7.9375029939,USD
2706,source_1,2007-12-05,NO,0.8999999762,USD
2707,source_2,2007-12-05,AZ,4.0075339863,USD
2708,source_3,2007-12-04,CV,0.539662,USD
2709,source_3,2007-12-07,BW,8.740183,USD
2710,source_3,2007-12-07,JE,1.259749,USD
2711,source_3,2007-12-02,OM,2.869388,USD
2712,source_2,2007-12-04,LU,0.0426410001,USD
2713,source_5,2007-12-06,GP,0.0,USD
2714,source_3,2007-12-07,BA,4.682411,USD
2715,source_1,2007-12-03,PT,1.9800000787,USD
2716,source_2,2007-12-05,CM,2.3671320152,USD
2717,source_2,2007-12-03,MO,0.0559240002,USD
2718,source_2,2007-12-02,ES,49.1373368666,USD
2719,source_2,2007-12-07,CK,0.0240119998,USD
2720,source_1,2007-12-07,GD,0.7440000176,USD
2721,source_3,2007-12-07,LA,1.217916,USD
2722,source_1,2007-12-07,NZ,2.4300000668,USD
2723,source_3,2007-12-07,SX,0.594065,USD
2724,source_3,2007-12-02,LU,3.365312,USD
2725,source_3,2007-12-06,EC,6.676834,USD
2726,source_2,2007-12-07,CY,12.758197024,USD
2727,source_2,2007-12-07,MX,146.7907317845,USD
2728,source_2,2007-12-02,BO,0.6125779997,USD
2729,source_3,2007-12-07,KN,0.298645,USD
2730,source_3,2007-12-06,EC,8.627828,USD
2731,source_3,2007-12-04,GA,0.357242,USD
2732,source_2,2007-12-01,BE,0.0,USD
2733,source_2,2007-12-06,JE,0.0,USD
2734,source_5,2007-12-06,BG,0.0,USD
2735,source_6,2007-12-02,CH,0.0,USD
2736,source_1,2007-12-03,SN,1.7599999607,USD
2737,source_2,2007-12-01,GP,3.6835319702,USD
2738,source_1,2007-12-04,EE,0.0,USD
2739,source_2,2007-12-02,SO,1.2362399985,USD
2740,source_3,2007-12-03,MR,0.39908,USD
2741,source_2,2007-12-07,OM,0.0,USD
2742,source_6,2007-12-06,NG,0.0,USD
2743,source_3,2007-12-05,PK,0.0,USD
2744,source_3,2007-12-06,LR,3.423772,USD
2745,source_1,2007-12-03,LR,0.2199999988,USD
2746,source_3,2007-12-06,CK,0.061888,USD
2747,source_1,2007-12-02,LS,0.0,USD
2748,source_2,2007-12-01,MK,0.8484169982,USD
2749,source_1,2007-12-04,AU,0.0,USD
2750,source_3,2007-12-03,GF,1.367927,USD
2751,source_8,2007-12-06,UK,0.0,USD
2752,source_2,2007-12-04,MR,0.0,USD
2753,source_3,2007-12-07,NG,0.0,USD
2754,source_1,2007-12-03,ES,2.2700000703,USD
2755,source_3,2007-12-04,DE,7.696516,USD
2756,source_8,2007-12-06,IR,0.0,USD
2757,source_3,2007-12-03,TK,0.009948,USD
2758,source_3,2007-12-01,CR,8.553669,USD
2759,source_2,2007-12-05,VC,0.169836999,USD
2760,source_3,2007-12-07,SC,0.683678,USD
2761,source_3,2007-12-01,JP,13.120443,USD
2762,source_3,2007-12-07,AD,0.092563,USD
2763,source_3,2007-12-07,HU,6.583745,USD
2764,source_1,2007-12-04,PH,2.8200000077,USD
2765,source_1,2007-12-06,KZ,0.0,USD
2766,source_2,2007-12-05,BM,0.5789779979,USD
2767,source_1,2007-12-01,LU,0.0,USD
2768,source_3,2007-12-01,AQ,0.0,USD
2769,source_6,2007-12-05,ES,0.0,USD
2770,source_1,2007-12-05,DO,6.8079998434,USD
2771,source_2,2007-12-07,PE,4.2026800165,USD
2772,source_1,2007-12-04,BH,0.0,USD
2773,source_1,2007-12-04,PE,0.0,USD
2774,source_3,2007-12-01,DM,0.251088,USD
2775,source_3,2007-12-07,AL,1.569073,USD
2776,source_3,2007-12-03,TG,0.257856,USD
2777,source_3,2007-12-04,CV,0.431336,USD
2778,source_3,2007-12-05,MC,0.24799,USD
2779,source_1,2007-12-02,AD,0.0,USD
2780,source_2,2007-12-02,CL,154.0510867996,USD
2781,source_2,2007-12-06,DE,41.8915030847,USD
2782,source_3,2007-12-03,AD,0.199692,USD
2783,source_2,2007-12-02,VI,0.0758360004,USD
2784,source_3,2007-12-05,BO,1.476715,USD
2785,source_3,2007-12-03,HN,0.64723,USD
2786,source_3,2007-12-06,GT,4.38896,USD
2787,source_3,2007-12-01,SM,0.0,USD
2788,source_3,2007-12-07,IQ,0.0,USD
2789,source_1,2007-12-03,MU,1.4399999678,USD
2790,source_2,2007-12-01,KR,3.223534006,USD
2791,source_3,2007-12-02,NU,0.059867,USD
2792,source_3,2007-12-05,GL,0.640035,USD
2793,source_2,2007-12-06,NF,0.0026479999,USD
2794,source_2,2007-12-07,TW,0.0,USD
2795,source_3,2007-12-07,WS,0.540098,USD
2796,source_2,2007-12-06,TC,0.013729,USD
2797,source_3,2007-12-04,BE,2.355152,USD
2798,source_3,2007-12-06,SC,0.764799,USD
2799,source_1,2007-12-04,GP,0.0,USD
2800,source_1,2007-12-04,LA,0.4399999976,USD
2801,source_1,2007-12-05,CY,0.6800000072,USD
2802,source_3,2007-12-06,TW,7.405601,USD
2803,source_2,2007-12-07,SA,0.0,USD
